reuse_time,counts
26048,679
26112,642
26176,602
26240,636
26304,615
26368,590
26432,582
26496,595
26560,660
26624,608
26688,568
26752,631
26816,604
26880,580
26944,564
27008,514
27072,547
27136,511
27200,575
27264,511
27328,568
27392,489
27456,495
27520,519
27584,526
27648,523
27712,517
27776,481
27840,493
27904,493
27968,514
28032,504
28096,512
28160,525
28224,492
28288,475
28352,457
28416,466
28480,471
28544,499
28608,527
28672,519
28736,515
28800,527
28864,522
28928,525
28992,511
29056,482
29120,473
29184,486
29248,426
29312,492
29376,459
29440,444
29504,458
29568,451
29632,461
29696,463
29760,477
29824,473
29888,515
29952,523
30016,512
30080,489
30144,578
30208,555
30272,516
30336,586
30400,560
30464,591
30528,578
30592,580
30656,512
30720,470
30784,500
30848,506
30912,471
30976,464
31040,496
31104,483
31168,476
31232,453
31296,482
31360,481
31424,486
31488,425
31552,432
31616,460
31680,426
31744,429
31808,403
31872,419
31936,414
32000,408
32064,382
32128,405
32192,379
32256,371
32320,410
32384,391
32448,404
32512,407
32640,798
32768,760
32896,765
33024,760
33152,837
33280,824
33408,789
33536,808
33664,767
33792,812
33920,756
34048,757
34176,751
34304,784
34432,799
34560,809
34688,751
34816,791
34944,772
35072,750
35200,669
35328,700
35456,725
35584,801
35712,931
35840,1125
35968,1117
36096,1034
36224,989
36352,963
36480,882
36608,769
36736,745
36864,795
36992,746
37120,671
37248,625
37376,613
37504,602
37632,595
37760,585
37888,643
38016,665
38144,582
38272,656
38400,620
38528,619
38656,598
38784,612
38912,614
39040,580
39168,597
39296,613
39424,574
39552,581
39680,618
39808,629
39936,691
40064,647
40192,703
40320,664
40448,670
40576,630
40704,580
40832,546
40960,554
41088,555
41216,547
41344,550
41472,535
41600,544
41728,587
41856,581
41984,609
42112,520
42240,579
42368,530
42496,519
42624,493
42752,533
42880,477
43008,485
43136,474
43264,487
43392,490
43520,515
43648,481
43776,467
43904,523
44032,455
44160,479
44288,427
44416,459
44544,436
44672,468
44800,471
44928,442
45056,503
45184,450
45312,505
45440,499
45568,523
45696,522
45824,542
45952,548
46080,470
46208,513
46336,481
46464,446
46592,476
46720,504
46848,477
46976,471
47104,418
47232,477
47360,408
47488,478
47616,482
47744,466
47872,471
48000,441
48128,439
48256,460
48384,416
48512,418
48640,430
48768,407
48896,406
49024,391
49152,434
49280,417
49408,408
49536,383
49664,383
49792,393
49920,404
50048,382
50176,403
50304,396
50432,386
50560,387
50688,442
50816,397
50944,376
51072,380
51200,367
51328,391
51456,409
51584,401
51712,391
51840,425
51968,357
52096,382
52224,397
52352,368
52480,332
52608,357
52736,375
52864,389
52992,359
53120,366
53248,364
53376,339
53504,359
53632,343
53760,379
53888,343
54016,363
54144,339
54272,355
54400,356
54528,322
54656,346
54784,329
54912,322
55040,325
55168,347
55296,336
55424,354
55552,333
55680,319
55808,323
55936,342
56064,345
56192,333
56320,362
56448,346
56576,331
56704,314
56832,323
56960,328
57088,323
57216,296
57344,312
57472,318
57600,322
57728,328
57856,304
57984,313
58112,308
58240,319
58368,286
58496,286
58624,304
58752,316
58880,303
59008,295
59136,290
59264,282
59392,286
59520,287
59648,246
59776,289
59904,289
60032,308
60160,270
60288,296
60416,294
60544,296
60672,285
60800,325
60928,287
61056,301
61184,284
61312,260
61440,300
61568,279
61696,271
61824,273
61952,278
62080,277
62208,277
62336,293
62464,302
62592,274
62720,263
62848,271
62976,283
63104,256
63232,277
63360,250
63488,251
63616,254
63744,308
63872,277
64000,229
64128,259
64256,259
64384,289
64512,255
64640,268
64768,271
64896,279
65024,264
65152,264
65280,257
65536,495
65792,523
66048,516
66304,552
66560,493
66816,538
67072,541
67328,659
67584,783
67840,608
68096,486
68352,531
68608,487
68864,535
69120,517
69376,554
69632,483
69888,479
70144,527
70400,500
70656,467
70912,514
71168,486
71424,533
71680,520
71936,494
72192,478
72448,502
72704,501
72960,494
73216,484
73472,438
73728,443
73984,457
74240,445
74496,416
74752,448
75008,432
75264,461
75520,449
75776,422
76032,459
76288,458
76544,434
76800,430
77056,392
77312,465
77568,447
77824,456
78080,456
78336,416
78592,430
78848,367
79104,420
79360,385
79616,421
79872,375
80128,397
80384,368
80640,397
80896,420
81152,365
81408,417
81664,371
81920,357
82176,424
82432,413
82688,418
82944,396
83200,400
83456,373
83712,468
83968,406
84224,425
84480,400
84736,369
84992,369
85248,342
85504,339
85760,357
86016,345
86272,376
86528,359
86784,306
87040,349
87296,383
87552,341
87808,350
88064,348
88320,322
88576,323
88832,336
89088,341
89344,305
89600,302
89856,339
90112,309
90368,330
90624,308
90880,314
91136,299
91392,306
91648,300
91904,290
92160,293
92416,319
92672,306
92928,290
93184,335
93440,292
93696,286
93952,286
94208,272
94464,324
94720,278
94976,315
95232,290
95488,266
95744,307
96000,290
96256,241
96512,273
96768,297
97024,230
97280,297
97536,257
97792,252
98048,278
98304,243
98560,281
98816,263
99072,270
99328,276
99584,281
99840,235
100096,261
100352,218
100608,268
100864,232
101120,254
101376,257
101632,240
101888,229
102144,237
102400,247
102656,243
102912,241
103168,254
103424,200
103680,231
103936,253
104192,214
104448,225
104704,213
104960,225
105216,210
105472,245
105728,233
105984,191
106240,197
106496,224
106752,225
107008,250
107264,271
107520,219
107776,243
108032,220
108288,265
108544,215
108800,219
109056,242
109312,201
109568,231
109824,182
110080,214
110336,229
110592,209
110848,212
111104,224
111360,221
111616,214
111872,206
112128,236
112384,190
112640,194
112896,179
113152,197
113408,204
113664,220
113920,217
114176,215
114432,234
114688,209
114944,230
115200,215
115456,187
115712,205
115968,208
116224,194
116480,226
116736,210
116992,196
117248,197
117504,225
117760,206
118016,201
118272,180
118528,185
118784,194
119040,197
119296,190
119552,167
119808,194
120064,177
120320,198
120576,212
120832,186
121088,204
121344,187
121600,188
121856,199
122112,185
122368,199
122624,206
122880,196
123136,217
123392,195
123648,208
123904,199
124160,191
124416,216
124672,193
124928,201
125184,214
125440,184
125696,154
125952,185
126208,188
126464,176
126720,162
126976,189
127232,184
127488,170
127744,175
128000,184
128256,174
128512,169
128768,160
129024,184
129280,170
129536,173
129792,178
130048,169
130304,189
130560,170
130816,165
131328,348
131840,328
132352,348
132864,347
133376,333
133888,336
134400,324
134912,341
135424,309
135936,320
136448,326
136960,333
137472,339
137984,320
138496,279
139008,324
139520,303
140032,282
140544,310
141056,319
141568,309
142080,301
142592,280
143104,287
143616,298
144128,247
144640,277
145152,289
145664,277
146176,300
146688,267
147200,273
147712,281
148224,264
148736,265
149248,297
149760,283
150272,272
150784,276
151296,251
151808,263
152320,242
152832,231
153344,253
153856,276
154368,251
154880,246
155392,272
155904,228
156416,266
156928,255
157440,217
157952,237
158464,238
158976,260
159488,239
160000,239
160512,230
161024,219
161536,252
162048,224
162560,238
163072,268
163584,199
164096,216
164608,223
165120,211
165632,240
166144,212
166656,225
167168,211
167680,230
168192,194
168704,200
169216,212
169728,214
170240,204
170752,199
171264,211
171776,209
172288,223
172800,190
173312,213
173824,200
174336,202
174848,223
175360,201
175872,201
176384,227
176896,222
177408,185
177920,200
178432,220
178944,202
179456,202
179968,211
180480,197
180992,190
181504,207
182016,174
182528,211
183040,197
183552,206
184064,189
184576,196
185088,187
185600,201
186112,196
186624,214
187136,184
187648,172
188160,206
188672,191
189184,172
189696,175
190208,188
190720,158
191232,181
191744,164
192256,143
192768,178
193280,181
193792,143
194304,187
194816,176
195328,175
195840,155
196352,165
196864,190
197376,169
197888,168
198400,169
198912,197
199424,181
199936,177
200448,153
200960,183
201472,164
201984,133
202496,146
203008,162
203520,151
204032,162
204544,133
205056,143
205568,152
206080,160
206592,156
207104,148
207616,133
208128,177
208640,143
209152,129
209664,139
210176,157
210688,152
211200,139
